frame-042.yuv.gz, 2, 594, 176, 626, 176, -1, -1, -1, -1
frame-043.yuv.gz, 2, 594, 176, 626, 176, -1, -1, -1, -1
frame-044.yuv.gz, 2, 594, 176, 626, 176, -1, -1, -1, -1
frame-045.yuv.gz, 2, 594, 176, 626, 176, -1, -1, -1, -1
frame-046.yuv.gz, 2, 594, 176, 626, 176, -1, -1, -1, -1
frame-047.yuv.gz, 2, 594, 176, 626, 176, -1, -1, -1, -1
frame-048.yuv.gz, 2, 594, 176, 626, 176, -1, -1, -1, -1
frame-049.yuv.gz, 2, 594, 176, 626, 176, -1, -1, -1, -1
frame-050.yuv.gz, 2, 594, 176, 626, 176, -1, -1, -1, -1
frame-051.yuv.gz, 1, 567, 167, 599, 167, -1, -1, -1, -1
frame-052.yuv.gz, 2, 498, 131, 520, 131, 1233, 179, 1277, 179
frame-053.yuv.gz, 2, 311, 30, 342, 30, 1034, 70, 1089, 73
frame-054.yuv.gz, 2, 268, 25, 300, 27, 988, 69, 1039, 74
frame-055.yuv.gz, 2, 268, 25, 300, 27, 988, 69, 1039, 74
frame-056.yuv.gz, 2, 256, 29, 284, 32, 971, 74, 1023, 79
frame-057.yuv.gz, 2, 184, 47, 221, 47, 907, 79, 944, 84
frame-058.yuv.gz, 2, 20, 62, 56, 62, 756, 85, 801, 89
frame-059.yuv.gz, 2, 81, 47, 122, 47, 816, 73, 872, 76
frame-060.yuv.gz, 2, 117, 62, 163, 62, 846, 88, 894, 90
frame-061.yuv.gz, 2, 215, 143, 236, 143, 896, 178, 933, 180
frame-062.yuv.gz, 1, 666, 355, 729, 365, -1, -1, -1, -1
frame-063.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-064.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-065.yuv.gz, 1, 387, 194, 418, 194, -1, -1, -1, -1
frame-066.yuv.gz, 2, 352, 42, 388, 42, 836, 46, 869, 48
frame-067.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-068.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-069.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-070.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-071.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-072.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-073.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-074.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-075.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-076.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-077.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-078.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-079.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-080.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-081.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-082.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-083.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-084.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-085.yuv.gz, 2, 292, 62, 325, 62, 790, 36, 820, 36
frame-086.yuv.gz, 2, 405, 132, 440, 132, 889, 94, 918, 94
frame-087.yuv.gz, 2, 193, 169, 224, 162, 666, 128, 692, 126
frame-088.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-089.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-090.yuv.gz, 1, 910, 414, 972, 415, -1, -1, -1, -1
frame-091.yuv.gz, 2, 552, 344, 585, 345, 1179, 408, 1276, 416
frame-092.yuv.gz, 2, 210, 287, 252, 287, 836, 317, 891, 315
frame-093.yuv.gz, 2, 135, 207, 184, 207, 805, 217, 856, 217
frame-094.yuv.gz, 2, 122, 191, 165, 191, 795, 204, 842, 201
frame-095.yuv.gz, 2, 122, 191, 165, 191, 795, 204, 842, 201
frame-096.yuv.gz, 2, 122, 191, 165, 191, 795, 204, 842, 201
frame-097.yuv.gz, 2, 370, 61, 389, 60, 1019, 76, 1085, 75
frame-098.yuv.gz, 1, 1226, 1, 1265, 1, -1, -1, -1, -1
frame-099.yuv.gz, 2, 1226, 1, 1265, 1, -1, -1, -1, -1
frame-100.yuv.gz, 2, 1226, 6, 1266, 8, -1, -1, -1, -1
frame-101.yuv.gz, 2, 1226, 6, 1266, 8, -1, -1, -1, -1
frame-102.yuv.gz, 2, 1226, 6, 1266, 8, -1, -1, -1, -1
frame-103.yuv.gz, 2, 1226, 6, 1266, 8, -1, -1, -1, -1
frame-104.yuv.gz, 2, 1226, 6, 1266, 8, -1, -1, -1, -1
frame-105.yuv.gz, 2, 1226, 6, 1266, 8, -1, -1, -1, -1
frame-106.yuv.gz, 2, 1226, 6, 1266, 8, -1, -1, -1, -1

