frame-039.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-040.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-041.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-042.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-043.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-044.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-045.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-046.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-047.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-048.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-049.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-050.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-051.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-052.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-053.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-054.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-055.yuv.gz, 1, 274, 131, 300, 132, -1, -1, -1, -1
frame-056.yuv.gz, 2, 19, 131, 63, 131, 415, 113, 439, 111
frame-057.yuv.gz, 2, 109, 116, 143, 112, 486, 103, 508, 103
frame-058.yuv.gz, 2, 184, 97, 219, 95, 553, 84, 577, 79
frame-059.yuv.gz, 2, 251, 47, 280, 47, 622, 35, 633, 35
frame-060.yuv.gz, 2, 319, 12, 342, 12, 663, 8, 682, 8
frame-061.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-062.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-063.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-064.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-065.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-066.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-067.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-068.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-069.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-070.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-071.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-072.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-073.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-074.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-075.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-076.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-077.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-078.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-079.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-080.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-081.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-082.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-083.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-084.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-085.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-086.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-087.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1

