frame-061.yuv.gz, 1, 463, 231, 496, 231, -1, -1, -1, -1
frame-062.yuv.gz, 2, 299, 221, 337, 221, 1234, 234, 1278, 240
frame-063.yuv.gz, 2, 171, 223, 211, 222, 1104, 224, 1154, 231
frame-064.yuv.gz, 2, 27, 213, 93, 213, 970, 217, 1039, 217
frame-065.yuv.gz, 2, 0, 204, 57, 203, 935, 204, 1006, 210
frame-066.yuv.gz, 2, 8, 255, 84, 255, 948, 252, 1016, 258
frame-067.yuv.gz, 2, 8, 255, 84, 255, 948, 252, 1016, 258
frame-068.yuv.gz, 2, 8, 255, 84, 255, 948, 252, 1016, 258
frame-069.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-070.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-071.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-072.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-073.yuv.gz, 0, -1, -1, -1, -1, -1, -1, -1, -1
frame-074.yuv.gz, 1, 244, 24, 293, 24, -1, -1, -1, -1
frame-075.yuv.gz, 2, 261, 88, 299, 88, 838, 67, 881, 67
frame-076.yuv.gz, 2, 287, 129, 323, 129, 869, 101, 897, 103
frame-077.yuv.gz, 2, 333, 156, 379, 155, 915, 131, 948, 131
frame-078.yuv.gz, 2, 286, 176, 326, 174, 859, 162, 897, 161
frame-079.yuv.gz, 2, 273, 187, 316, 187, 843, 176, 878, 176
frame-080.yuv.gz, 2, 273, 187, 316, 187, 843, 176, 878, 176
frame-081.yuv.gz, 2, 245, 180, 285, 179, 823, 164, 858, 165
frame-082.yuv.gz, 2, 173, 242, 215, 242, 747, 224, 781, 224
frame-083.yuv.gz, 2, 142, 305, 185, 305, 726, 289, 763, 290
frame-084.yuv.gz, 2, 96, 392, 150, 389, 692, 374, 722, 374
frame-085.yuv.gz, 2, 22, 361, 71, 360, 629, 341, 659, 341
frame-086.yuv.gz, 1, 523, 311, 557, 311, -1, -1, -1, -1
frame-087.yuv.gz, 1, 417, 287, 448, 287, -1, -1, -1, -1
frame-088.yuv.gz, 1, 324, 273, 354, 273, -1, -1, -1, -1
frame-089.yuv.gz, 1, 259, 265, 291, 265, -1, -1, -1, -1
frame-090.yuv.gz, 1, 190, 266, 231, 265, -1, -1, -1, -1
frame-091.yuv.gz, 1, 193, 250, 240, 248, -1, -1, -1, -1
frame-092.yuv.gz, 1, 265, 223, 304, 223, -1, -1, -1, -1
frame-093.yuv.gz, 1, 304, 199, 343, 199, -1, -1, -1, -1
frame-094.yuv.gz, 1, 347, 185, 387, 185, -1, -1, -1, -1
frame-095.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-096.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-097.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-098.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-099.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-100.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-101.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-102.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-103.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-104.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-105.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-106.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-107.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
frame-108.yuv.gz, 2, 347, 185, 387, 185, -1, -1, -1, -1
